VGG16_FPR(X),VGG16_TPR(Y),EffNetB0_FPR(X),EffNetB0_TPR(Y),SwinT_FPR(X),SwinT_TPR(Y)
0.4509018036072144,0.8064086937341451,0.4509018036072144,0.763158,0.4509018036072144,0.9513852857652474
0.45290581162324645,0.8071272193757764,0.45290581162324645,0.763158,0.45290581162324645,0.9515406477635149
0.4549098196392785,0.8078457450174076,0.4549098196392785,0.763158,0.4549098196392785,0.9516960097617824
0.4569138276553106,0.8085642706590389,0.4569138276553106,0.763158,0.4569138276553106,0.9518513717600499
0.45891783567134264,0.8092827963006701,0.45891783567134264,0.763158,0.45891783567134264,0.9520067337583173
0.4609218436873747,0.8100013219423013,0.4609218436873747,0.763158,0.4609218436873747,0.9521620957565848
0.4629258517034068,0.8107198475839326,0.4629258517034068,0.763158,0.4629258517034068,0.9523174577548523
0.46492985971943884,0.8114383732255639,0.46492985971943884,0.763158,0.46492985971943884,0.9524728197531197
0.4669338677354709,0.8121568988671951,0.4669338677354709,0.763158,0.4669338677354709,0.9526281817513872
0.468937875751503,0.8128754245088263,0.468937875751503,0.763158,0.468937875751503,0.9527835437496547
0.47094188376753504,0.8135939501504575,0.47094188376753504,0.763158,0.47094188376753504,0.9529389057479222
0.4729458917835671,0.8143124757920889,0.4729458917835671,0.763158,0.4729458917835671,0.9530942677461897
0.4749498997995992,0.8150310014337201,0.4749498997995992,0.763158,0.4749498997995992,0.9532496297444571
0.47695390781563124,0.8157495270753513,0.47695390781563124,0.763158,0.47695390781563124,0.9534049917427246
0.4789579158316633,0.815789,0.4789579158316633,0.763158,0.4789579158316633,0.9535603537409921
0.48096192384769537,0.815789,0.48096192384769537,0.763158,0.48096192384769537,0.9537157157392596
0.48296593186372744,0.815789,0.48296593186372744,0.763158,0.48296593186372744,0.9538710777375271
0.4849699398797595,0.815789,0.4849699398797595,0.763158,0.4849699398797595,0.9540264397357946
0.48697394789579157,0.815789,0.48697394789579157,0.763158,0.48697394789579157,0.9541818017340621
0.4889779559118236,0.815789,0.4889779559118236,0.763158,0.4889779559118236,0.9543371637323296
0.49098196392785565,0.815789,0.49098196392785565,0.763158,0.49098196392785565,0.9544925257305971
0.4929859719438877,0.815789,0.4929859719438877,0.763158,0.4929859719438877,0.9546478877288646
0.4949899799599198,0.815789,0.4949899799599198,0.763158,0.4949899799599198,0.954803249727132
0.49699398797595185,0.8218358395574665,0.49699398797595185,0.7661814197787333,0.49699398797595185,0.9549586117253995
0.4989979959919839,0.829500613185822,0.4989979959919839,0.7700138065929111,0.4989979959919839,0.955113973723667
0.501002004008016,0.8371653868141775,0.501002004008016,0.7738461934070887,0.501002004008016,0.9552693357219345
0.503006012024048,0.844830160442533,0.503006012024048,0.7776785802212665,0.503006012024048,0.955424697720202
0.5050100200400801,0.8524949340708885,0.5050100200400801,0.7815109670354442,0.5050100200400801,0.9555800597184695
0.5070140280561122,0.8601597076992439,0.5070140280561122,0.785343353849622,0.5070140280561122,0.955735421716737
0.5090180360721442,0.8678244813275994,0.5090180360721442,0.7891757406637997,0.5090180360721442,0.9558907837150045
0.5110220440881763,0.8714501577841449,0.5110220440881763,0.7903221448949224,0.5110220440881763,0.956046145713272
